DEPTH,LFP_AI,LFP_AI_B
3552.9014,11661.5898,11661.5898
3553.0537,11689.2998,11689.2998
3553.2061,11522.8496,11522.8496
3553.3584,11208.4697,11208.4697
3553.511,11146.3398,11146.3398
3553.6633,10920.1299,10920.1299
3553.8157,10602.2998,10602.2998
3553.968,10577.5703,10577.5703
3554.1206,10527.8701,10527.8701
3554.2729,10804.75,10804.75
3554.4253,11088.5898,11088.5898
3554.5776,11183.9297,11183.9297
3554.7302,11095.9502,11095.9502
3554.8826,11085.5098,11085.5098
3555.0349,11138.6201,11138.6201
3555.1873,11152.0596,11152.0596
3555.3396,11140.5596,11140.5596
3555.4922,11286.7402,11286.7402
3555.6445,11611.4404,11611.4404
3555.7969,11910.6504,11910.6504
3555.9492,12058.5498,12058.5498
3556.1018,12142.7305,12142.7305
3556.2542,12221.8604,12221.8604
3556.4065,12056.9902,12056.9902
3556.5588,11986.0098,11986.0098
3556.7114,11877.0498,11877.0498
3556.8638,11869.4697,11869.4697
3557.0161,11656.3203,11656.3203
3557.1685,11423.29,11423.29
3557.3208,11332.0703,11332.0703
3557.4734,11388.9102,11388.9102
3557.6257,11371.5098,11371.5098
3557.7781,11280.6504,11280.6504
3557.9304,11206.9902,11206.9902
3558.083,11093.5,11093.5
3558.2354,11001,11001
3558.3877,11082.1797,11082.1797
3558.54,11035.6396,11035.6396
3558.6926,10939.3398,10939.3398
3558.845,10850.7803,10850.7803
3558.9973,10775.0498,10775.0498
3559.1497,10495.5996,10495.5996
3559.302,10380.0195,10380.0195
3559.4546,10465.3301,10465.3301
3559.6069,10375.6299,10375.6299
3559.7593,10297.3301,10297.3301
3559.9116,10266.4297,10266.4297
3560.0642,10268.1699,10268.1699
3560.2166,10256.9805,10256.9805
3560.3689,10173.0303,10173.0303
3560.5212,10177.0303,10177.0303
3560.6738,10414.1201,10414.1201
3560.8262,10514.54,10514.54
3560.9785,10455.21,10455.21
3561.1309,10490.1699,10490.1699
3561.2832,10293.6504,10293.6504
3561.4358,10050.4102,10050.4102
3561.5881,10013.7402,10013.7402
3561.7405,10091.5303,10091.5303
3561.8928,10102.7998,10102.7998
3562.0454,10138.2305,10138.2305
3562.1978,10328.75,10328.75
3562.3501,10485.0801,10485.0801
3562.5024,10455.6797,10455.6797
3562.655,10371.79,10371.79
3562.8074,10344.5098,10344.5098
3562.9597,10416.46,10416.46
3563.1121,10454.3203,10454.3203
3563.2644,10364.4404,10364.4404
3563.417,10237.4297,10237.4297
3563.5693,10203.2695,10203.2695
3563.7217,10272.3896,10272.3896
3563.874,10380.8496,10380.8496
3564.0266,10458.4697,10458.4697
3564.179,10513.21,10513.21
3564.3313,10564.0996,10564.0996
3564.4836,10532.0703,10532.0703
3564.6362,10367.25,10367.25
3564.7886,10294.1201,10294.1201
3564.9409,10222.96,10222.96
3565.0933,10157.29,10157.29
3565.2456,10200.1201,10200.1201
3565.3982,10306.7598,10306.7598
3565.5505,10312.1504,10312.1504
3565.7029,10342.8604,10342.8604
3565.8552,10314.6299,10314.6299
3566.0078,10335.2695,10335.2695
3566.1602,10439.0596,10439.0596
3566.3125,10439.71,10439.71
3566.4648,10435.6201,10435.6201
3566.6174,10441.7402,10441.7402
3566.7698,10427.4697,10427.4697
3566.9221,10381.3203,10381.3203
3567.0745,10325.9805,10325.9805
3567.2268,10234.3799,10234.3799
3567.3794,10159.2305,10159.2305
3567.5317,10082.4297,10082.4297
3567.6841,10060.5,10060.5
3567.8364,10043.6797,10043.6797
3567.989,10109.6797,10109.6797
3568.1414,10169.5195,10169.5195
3568.2937,10037.9805,10037.9805
3568.446,9823.3604,9823.3604
3568.5984,9923.4482,9923.4482
3568.751,10131.7002,10131.7002
3568.9033,10167.5596,10167.5596
3569.0557,10191.5098,10191.5098
3569.208,10201.3799,10201.3799
3569.3606,10202.7695,10202.7695
3569.5129,10084.0303,10084.0303
3569.6653,10050.1904,10050.1904
3569.8176,10045.1904,10045.1904
3569.9702,10027.4697,10027.4697
3570.1226,10005.8896,10005.8896
3570.2749,9946.3438,9946.3438
3570.4272,10086.3496,10086.3496
3570.5796,10238.0303,10238.0303
3570.7322,10216.5195,10216.5195
3570.8845,10124.5195,10124.5195
3571.0369,10157.71,10157.71
3571.1892,10230.1904,10230.1904
3571.3418,10151.2998,10151.2998
3571.4941,10136.6396,10136.6396
3571.6465,10174.6904,10174.6904
3571.7988,10095.5098,10095.5098
3571.9514,10119.5195,10119.5195
3572.1038,10080.9902,10080.9902
3572.2561,10015.4502,10015.4502
3572.4084,10039.71,10039.71
3572.5608,10136.9102,10136.9102
3572.7134,10290.1299,10290.1299
3572.8657,10301.4199,10301.4199
3573.0181,10321.7803,10321.7803
3573.1704,10400.5,10400.5
3573.323,10487.1201,10487.1201
3573.4753,10644.8203,10644.8203
3573.6277,10749,10749
3573.78,10609.4297,10609.4297
3573.9326,10425.3496,10425.3496
3574.085,10517.1904,10517.1904
3574.2373,10420.29,10420.29
3574.3896,10419.71,10419.71
3574.542,10420.5098,10420.5098
3574.6946,10359.5195,10359.5195
3574.8469,10371.2695,10371.2695
3574.9993,10466.6201,10466.6201
3575.1516,10590.54,10590.54
3575.3042,10645.1602,10645.1602
3575.4565,10544.1299,10544.1299
3575.6089,10444.0195,10444.0195
3575.7612,10324.4502,10324.4502
3575.9138,10222.4004,10222.4004
3576.0662,10155.8398,10155.8398
3576.2185,10158.7998,10158.7998
3576.3708,10066.5303,10066.5303
3576.5232,10157.29,10157.29
3576.6758,10162.29,10162.29
3576.8281,10166.4004,10166.4004
3576.9805,10169.4102,10169.4102
3577.1328,10068.9404,10068.9404
3577.2854,10042.0996,10042.0996
3577.4377,10008.5996,10008.5996
3577.5901,10042.1602,10042.1602
3577.7424,9899.9414,9899.9414
3577.895,9830.1738,9830.1738
3578.0474,9845.8779,9845.8779
3578.1997,9894.2217,9894.2217
3578.3521,9904.5215,9904.5215
3578.5044,10042.2695,10042.2695
3578.657,10022.8301,10022.8301
3578.8093,10055.75,10055.75
3578.9617,10199.4697,10199.4697
3579.114,10210.5098,10210.5098
3579.2666,10336.75,10336.75
3579.4189,10449.4004,10449.4004
3579.5713,10366.4199,10366.4199
3579.7236,10261.8398,10261.8398
3579.8762,10250.75,10250.75
3580.0286,10064.0498,10064.0498
3580.1809,9976.1562,9976.1562
3580.3333,10146.5,10146.5
3580.4856,10210.5,10210.5
3580.6382,10343.4102,10343.4102
3580.7905,10268.5195,10268.5195
3580.9429,10315.54,10315.54
3581.0952,10376.4902,10376.4902
3581.2478,10351.3203,10351.3203
3581.4001,10466.6504,10466.6504
3581.5525,10536.7402,10536.7402
3581.7048,10488.3203,10488.3203
3581.8574,10289.6602,10289.6602
3582.0098,10154.2402,10154.2402
3582.1621,10152.4102,10152.4102
3582.3145,10227.29,10227.29
3582.4668,10302.1104,10302.1104
3582.6194,10265.0898,10265.0898
3582.7717,10292.9404,10292.9404
3582.9241,10255.2197,10255.2197
3583.0764,10223.1602,10223.1602
3583.229,10257.8896,10257.8896
3583.3813,10243.71,10243.71
3583.5337,10166.6201,10166.6201
3583.686,10043.2402,10043.2402
3583.8386,10007.0801,10007.0801
3583.991,10033.1396,10033.1396
3584.1433,9977.5557,9977.5557
3584.2957,10037.4502,10037.4502
3584.448,10048.1504,10048.1504
3584.6006,10169.9404,10169.9404
3584.7529,10173.7002,10173.7002
3584.9053,10269.9502,10269.9502
3585.0576,10214.6797,10214.6797
3585.2102,10266.0498,10266.0498
3585.3625,10246.6602,10246.6602
3585.5149,10123.4805,10123.4805
3585.6672,10153.2002,10153.2002
3585.8198,10050.2803,10050.2803
3585.9722,10030.4004,10030.4004
3586.1245,9983.4404,9983.4404
3586.2769,9780.8076,9780.8076
3586.4292,9703.7197,9703.7197
3586.5818,9617.7363,9617.7363
3586.7341,9583.5791,9583.5791
3586.8865,9570.0977,9570.0977
3587.0388,9684.377,9684.377
3587.1914,9845.79,9845.79
3587.3438,9798.0098,9798.0098
3587.4961,9804.1318,9804.1318
3587.6484,10019.9502,10019.9502
3587.801,10156.71,10156.71
3587.9534,10180.21,10180.21
3588.1057,10301.4297,10301.4297
3588.2581,10279.0498,10279.0498
3588.4104,10220.1904,10220.1904
3588.563,10055.5898,10055.5898
3588.7153,10125.9697,10125.9697
3588.8677,10226.4199,10226.4199
3589.02,10275.3799,10275.3799
3589.1726,10173.2197,10173.2197
3589.325,10169.6797,10169.6797
3589.4773,10156.21,10156.21
3589.6296,10172.1904,10172.1904
3589.7822,10301.2695,10301.2695
3589.9346,10356.7998,10356.7998
3590.0869,10356.8604,10356.8604
3590.2393,10358.1396,10358.1396
3590.3916,10391.5498,10391.5498
3590.5442,10389.2598,10389.2598
3590.6965,10378.0596,10378.0596
3590.8489,10363.1602,10363.1602
3591.0012,10379.4102,10379.4102
3591.1538,10338.04,10338.04
3591.3062,10302.0195,10302.0195
3591.4585,10344,10344
3591.6108,10339.9297,10339.9297
3591.7634,10135.5703,10135.5703
3591.9158,10264.1299,10264.1299
3592.0681,10271.8496,10271.8496
3592.2205,10067.25,10067.25
3592.3728,10202.79,10202.79
3592.5254,10269.7197,10269.7197
3592.6777,10291,10291
3592.8301,10269.0703,10269.0703
3592.9824,10252.8496,10252.8496
3593.135,10278.4805,10278.4805
3593.2874,10353.2002,10353.2002
3593.4397,10411.4102,10411.4102
3593.592,10311.6299,10311.6299
3593.7446,10303.6904,10303.6904
3593.897,10236.6299,10236.6299
3594.0493,10244.0498,10244.0498
3594.2017,10258.4805,10258.4805
3594.354,10473.8896,10473.8896
3594.5066,10540.3496,10540.3496
3594.6589,10696.3301,10696.3301
3594.8113,10801.0303,10801.0303
3594.9636,10633.4902,10633.4902
3595.1162,10570.9102,10570.9102
3595.2686,10321.21,10321.21
3595.4209,10277.3799,10277.3799
3595.5732,10258.1299,10258.1299
3595.7258,10286.2002,10286.2002
3595.8782,10619.0303,10619.0303
3596.0305,10557.7002,10557.7002
3596.1829,10686.9902,10686.9902
3596.3352,10828.5303,10828.5303
3596.4878,11015.7695,11015.7695
3596.6401,10972.3604,10972.3604
3596.7925,10818.75,10818.75
3596.9448,10687.0703,10687.0703
3597.0974,10416.4805,10416.4805
3597.2498,10408.71,10408.71
3597.4021,10349.21,10349.21
3597.5544,10387.5498,10387.5498
3597.707,10115.0596,10115.0596
3597.8594,10352.75,10352.75
3598.0117,10393.5098,10393.5098
3598.1641,10632.6904,10632.6904
3598.3164,10641.4902,10641.4902
3598.469,10542.1201,10542.1201
3598.6213,10577.1104,10577.1104
3598.7737,10788.0996,10788.0996
3598.926,10753.4805,10753.4805
3599.0786,10944.6797,10944.6797
3599.231,10916.2002,10916.2002
3599.3833,10961.6904,10961.6904
3599.5356,11009.0996,11009.0996
3599.688,11062.3398,11062.3398
3599.8406,11056.3701,11056.3701
3599.9929,11034.9902,11034.9902
3600.1453,10959.7305,10959.7305
3600.2976,10857.75,10857.75
3600.4502,10701.7998,10701.7998
3600.6025,10591.6904,10591.6904
3600.7549,10406.8096,10406.8096
3600.9072,10322.1104,10322.1104
3601.0598,10350.25,10350.25
3601.2122,10400.7197,10400.7197
3601.3645,10302.1699,10302.1699
3601.5168,10209.04,10209.04
3601.6692,10300.5801,10300.5801
3601.8218,10347.9697,10347.9697
3601.9741,10305.7598,10305.7598
3602.1265,10163.8203,10163.8203
3602.2788,10147.2002,10147.2002
3602.4314,10159.8604,10159.8604
3602.5837,10094.3398,10094.3398
3602.7361,10439.5,10439.5
3602.8884,10448.29,10448.29
3603.041,10459.6699,10459.6699
3603.1934,10405.7998,10405.7998
3603.3457,10265.8096,10265.8096
3603.498,10271.6104,10271.6104
3603.6504,10346,10346
3603.803,10333.8701,10333.8701
3603.9553,10501.7803,10501.7803
3604.1077,10336.1201,10336.1201
3604.26,10233.6602,10233.6602
3604.4126,10241.1504,10241.1504
3604.5649,10275.0498,10275.0498
3604.7173,10306.2402,10306.2402
3604.8696,10306.9102,10306.9102
3605.0222,10121.9004,10121.9004
3605.1746,10147.0996,10147.0996
3605.3269,10003.71,10003.71
3605.4792,10022.9297,10022.9297
3605.6316,10251.1299,10251.1299
3605.7842,10292.9199,10292.9199
3605.9365,10434.3398,10434.3398
3606.0889,10487.6104,10487.6104
3606.2412,10427.46,10427.46
3606.3938,10465.29,10465.29
3606.5461,10383.5498,10383.5498
3606.6985,10371.9004,10371.9004
3606.8508,10366.9502,10366.9502
3607.0034,10270.71,10270.71
3607.1558,10089.1201,10089.1201
3607.3081,10099.8799,10099.8799
3607.4604,9994.5762,9994.5762
3607.6128,10019.8799,10019.8799
3607.7654,9969.9648,9969.9648
3607.9177,10121.1104,10121.1104
3608.0701,10226.1797,10226.1797
3608.2224,10134.4502,10134.4502
3608.375,10202.0898,10202.0898
3608.5273,10102.6699,10102.6699
3608.6797,10130.8799,10130.8799
3608.832,10203.3604,10203.3604
3608.9846,10088.46,10088.46
3609.137,9989.082,9989.082
3609.2893,10091.4004,10091.4004
3609.4417,10121.1396,10121.1396
3609.594,10295.1299,10295.1299
3609.7466,10528.8896,10528.8896
3609.8989,10423.5303,10423.5303
3610.0513,10495.3301,10495.3301
3610.2036,10278.3398,10278.3398
3610.3562,10368.5703,10368.5703
3610.5085,10280.79,10280.79
3610.6609,10391.5596,10391.5596
3610.8132,10517.4297,10517.4297
3610.9658,10506.1797,10506.1797
3611.1182,10376.5195,10376.5195
3611.2705,10427.8604,10427.8604
3611.4229,10281,10281
3611.5752,10491.5098,10491.5098
3611.7278,10476.5801,10476.5801
3611.8801,10592.8701,10592.8701
3612.0325,10295.6299,10295.6299
3612.1848,10252.3096,10252.3096
3612.3374,10205.1699,10205.1699
3612.4897,10259.2598,10259.2598
3612.6421,10473.0303,10473.0303
3612.7944,10349.9199,10349.9199
3612.947,10293.3203,10293.3203
3613.0994,10192.4199,10192.4199
3613.2517,10141.2803,10141.2803
3613.4041,10383.6299,10383.6299
3613.5564,10648.2402,10648.2402
3613.709,10741.9404,10741.9404
3613.8613,10576.75,10576.75
3614.0137,10787.2197,10787.2197
3614.166,10674.1904,10674.1904
3614.3186,11013.0996,11013.0996
3614.4709,10838.4199,10838.4199
3614.6233,10766.5,10766.5
3614.7756,10715.4004,10715.4004
3614.9282,10569.7305,10569.7305
3615.0806,10807.2305,10807.2305
3615.2329,10693.3604,10693.3604
3615.3853,10845.0498,10845.0498
3615.5376,10499.54,10499.54
3615.6902,10576.8203,10576.8203
3615.8425,10723.7598,10723.7598
3615.9949,10633.4004,10633.4004
3616.1472,10446.8301,10446.8301
3616.2998,10561.5,10561.5
3616.4521,10401.3701,10401.3701
3616.6045,10354.0195,10354.0195
3616.7568,10337.2402,10337.2402
3616.9094,10316.8496,10316.8496
3617.0618,10463.9404,10463.9404
3617.2141,10546.04,10546.04
3617.3665,10700.04,10700.04
3617.5188,10929.8096,10929.8096
3617.6714,10907.7998,10907.7998
3617.8237,10890.46,10890.46
3617.9761,10893.96,10893.96
3618.1284,10848.7803,10848.7803
3618.281,10648.7402,10648.7402
3618.4333,10692.9102,10692.9102
3618.5857,10628.2402,10628.2402
3618.738,10708.1602,10708.1602
3618.8906,10672.29,10672.29
3619.043,10631.6797,10631.6797
3619.1953,10714.04,10714.04
3619.3477,10476.25,10476.25
3619.5,10695.7998,10695.7998
3619.6526,10893.9102,10893.9102
3619.8049,10945.46,10945.46
3619.9573,10916.0801,10916.0801
3620.1096,10978.3701,10978.3701
3620.2622,11008.2402,11008.2402
3620.4146,11126.7695,11126.7695
3620.5669,11077.0195,11077.0195
3620.7192,11364.7998,11364.7998
3620.8718,11352.75,11352.75
3621.0242,11386.4297,11386.4297
3621.1765,11507.75,11507.75
3621.3289,11409.1699,11409.1699
3621.4812,11616.3301,11616.3301
3621.6338,11627.0703,11627.0703
3621.7861,11485.5498,11485.5498
3621.9385,11573.3701,11573.3701
3622.0908,11748.2803,11748.2803
3622.2434,11428,11428
3622.3958,11400.1904,11400.1904
3622.5481,11457.3398,11457.3398
3622.7004,11579.04,11579.04
3622.853,11402.21,11402.21
3623.0054,11512.29,11512.29
3623.1577,11488.5195,11488.5195
3623.3101,11492.2002,11492.2002
3623.4624,11287.9697,11287.9697
3623.615,11215.1904,11215.1904
3623.7673,11256.4297,11256.4297
3623.9197,11550.0303,11550.0303
3624.072,11486.5596,11486.5596
3624.2246,11590.7803,11590.7803
3624.377,11651.04,11651.04
3624.5293,11778.4502,11778.4502
3624.6816,11809.1299,11809.1299
3624.8342,11604.4502,11604.4502
3624.9866,11752.7695,11752.7695
3625.1389,11656.9805,11656.9805
3625.2913,11500.2598,11500.2598
3625.4436,11444.7998,11444.7998
3625.5962,11324.7402,11324.7402
3625.7485,11357.5801,11357.5801
3625.9009,11436.1504,11436.1504
3626.0532,11325.0098,11325.0098
3626.2058,11497.3496,11497.3496
3626.3582,11532.6904,11532.6904
3626.5105,11492.8096,11492.8096
3626.6628,11614.2402,11614.2402
3626.8154,11461.6504,11461.6504
3626.9678,11451.5898,11451.5898
3627.1201,11598.4102,11598.4102
3627.2725,11453.4697,11453.4697
3627.4248,11589.0703,11589.0703
3627.5774,11594.8203,11594.8203
3627.7297,11342.4199,11342.4199
3627.8821,10987.7695,10987.7695
3628.0344,10904.5898,10904.5898
3628.187,10919.9805,10919.9805
3628.3394,10968.8203,10968.8203
3628.4917,10957.2998,10957.2998
3628.644,11350.0898,11350.0898
3628.7966,11392.04,11392.04
3628.949,11478.2402,11478.2402
3629.1013,11366.7998,11366.7998
3629.2537,11543.7197,11543.7197
3629.406,11608.2803,11608.2803
3629.5586,11922.8896,11922.8896
3629.7109,11818.3701,11818.3701
3629.8633,11626.3096,11626.3096
3630.0156,11630.4502,11630.4502
3630.1682,11577.3896,11577.3896
3630.3206,11502.3398,11502.3398
3630.4729,11305.8301,11305.8301
3630.6252,11173.04,11173.04
3630.7776,11103.4102,11103.4102
3630.9302,10988.5801,10988.5801
3631.0825,11021.4404,11021.4404
3631.2349,11239.6299,11239.6299
3631.3872,11263,11263
3631.5398,11288.3301,11288.3301
3631.6921,11167.5996,11167.5996
3631.8445,11077.2197,11077.2197
3631.9968,11168.8301,11168.8301
3632.1494,11270.1504,11270.1504
3632.3018,11231.4404,11231.4404
3632.4541,11130.8701,11130.8701
3632.6064,11236.1602,11236.1602
3632.7588,11160.8799,11160.8799
3632.9114,11349.3096,11349.3096
3633.0637,11148.4902,11148.4902
3633.2161,11005.46,11005.46
3633.3684,11019.5898,11019.5898
3633.521,11067.2002,11067.2002
3633.6733,10798.5898,10798.5898
3633.8257,10787.96,10787.96
3633.978,11002.21,11002.21
3634.1306,10965.4297,10965.4297
3634.283,10962.7002,10962.7002
3634.4353,11155.2598,11155.2598
3634.5876,11264.8496,11264.8496
3634.74,11496.9404,11496.9404
3634.8926,11690.8301,11690.8301
3635.0449,11715.8301,11715.8301
3635.1973,11548.6104,11548.6104
3635.3496,11566.7803,11566.7803
3635.5022,11289.2002,11289.2002
3635.6545,11323.7803,11323.7803
3635.8069,11328.4102,11328.4102
3635.9592,11573.2998,11573.2998
3636.1118,11818.2002,11818.2002
3636.2642,11734.71,11734.71
3636.4165,11910.7803,11910.7803
3636.5688,12229.4404,12229.4404
3636.7212,12551.5996,12551.5996
3636.8738,12571.7803,12571.7803
3637.0261,12768.71,12768.71
3637.1785,12810.9297,12810.9297
3637.3308,12694.2002,12694.2002
3637.4834,12426.6904,12426.6904
3637.6357,12150.3701,12150.3701
3637.7881,11976.5098,11976.5098
3637.9404,11709.6201,11709.6201
3638.093,11704.6396,11704.6396
3638.2454,11763,11763
3638.3977,11847.2402,11847.2402
3638.55,11932.0703,11932.0703
3638.7024,12075.25,12075.25
3638.855,12139,12139
3639.0073,12114.7695,12114.7695
3639.1597,12112.4902,12112.4902
3639.312,12099.25,12099.25
3639.4646,11897.25,11897.25
3639.6169,11880.5498,11880.5498
3639.7693,12062.5098,12062.5098
3639.9216,12106.4502,12106.4502
3640.0742,11960.2598,11960.2598
3640.2266,11907.0996,11907.0996
3640.3789,11969.7695,11969.7695
3640.5312,11938.79,11938.79
3640.6836,11801.46,11801.46
3640.8362,11735.0801,11735.0801
3640.9885,11816.2598,11816.2598
3641.1409,11903.79,11903.79
3641.2932,12247.2998,12247.2998
3641.4458,12467.5498,12467.5498
3641.5981,12485.9102,12485.9102
3641.7505,12423.2002,12423.2002
3641.9028,12538.9004,12538.9004
3642.0554,12227.7598,12227.7598
3642.2078,12070.9004,12070.9004
3642.3601,11903.9502,11903.9502
3642.5125,11820.5195,11820.5195
3642.6648,11884.25,11884.25
3642.8174,11895.3398,11895.3398
3642.9697,11978.8096,11978.8096
3643.1221,12047.0498,12047.0498
3643.2744,12383.7598,12383.7598
3643.427,12506.04,12506.04
3643.5793,12556.2998,12556.2998
3643.7317,12424.7598,12424.7598
3643.884,12070.6104,12070.6104
3644.0366,12001.2197,12001.2197
3644.189,11802.8799,11802.8799
3644.3413,11750.9902,11750.9902
3644.4937,11750.1797,11750.1797
3644.646,11850.6797,11850.6797
3644.7986,11974.25,11974.25
3644.9509,12172.2305,12172.2305
3645.1033,12446.7598,12446.7598
3645.2556,12535.7803,12535.7803
3645.4082,12523.5898,12523.5898
3645.5605,12584.2402,12584.2402
3645.7129,12438.2998,12438.2998
3645.8652,12222.29,12222.29
3646.0178,12157.4297,12157.4297
3646.1702,12294.7803,12294.7803
3646.3225,12376.9102,12376.9102
3646.4749,12313.9102,12313.9102
3646.6272,12486.6504,12486.6504
3646.7798,12515.2002,12515.2002
3646.9321,12515.5498,12515.5498
3647.0845,12412.8398,12412.8398
3647.2368,11855.4902,11855.4902
3647.3894,11603.6396,11603.6396
3647.5417,11432.3799,11432.3799
3647.6941,11304.54,11304.54
3647.8464,11237.4297,11237.4297
3647.999,11134.1602,11134.1602
3648.1514,11095.46,11095.46
3648.3037,11170.6201,11170.6201
3648.4561,11798.6699,11798.6699
3648.6084,12051.8398,12051.8398
3648.761,12218.4199,12218.4199
3648.9133,12422.7402,12422.7402
3649.0657,12463.0303,12463.0303
3649.218,12416.9102,12416.9102
3649.3706,12246.5,12246.5
3649.5229,11839.4297,11839.4297
3649.6753,11421.2197,11421.2197
3649.8276,11324.8096,11324.8096
3649.9802,11418.6104,11418.6104
3650.1326,11505.5703,11505.5703
3650.2849,11951.5703,11951.5703
3650.4373,12562.5996,12562.5996
3650.5896,12822.6504,12822.6504
3650.7422,12917.2598,12917.2598
3650.8945,12589.3496,12589.3496
3651.0469,11816.5098,11816.5098
3651.1992,11519.5498,11519.5498
3651.3518,11322.1504,11322.1504
3651.5042,11208.21,11208.21
3651.6565,10783.9404,10783.9404
3651.8088,10505.8203,10505.8203
